user_id,session_count,avg_session_duration,feature_1_usage,feature_2_usage,total_actions,last_active_days_ago,crash_count,feedback_submitted,device_type,gender,education,age,mode,churned
U4134,10,4.78,4,4,208,2,0,1,iOS,female,JEE,17,1,0
U4135,16,6.6,6,8,467,4,0,0,Android,male,school,22,0,0
U4136,14,10.2,2,11,158,0,0,0,Android,female,NEET,16,1,0
U4137,14,7.99,4,2,76,7,0,0,iOS,female,college,6,1,0
U4138,16,6.6,6,8,467,4,0,0,Android,male,college,23,0,0
U4139,13,7.99,7,13,188,2,0,0,iOS,male,JEE,29,1,0
U4140,14,4.47,4,5,85,3,0,0,iOS,female,school,29,1,0
U4141,6,7.49,4,4,481,8,0,0,iOS,male,JEE,30,1,0
U4142,7,6.03,3,9,464,0,1,1,Android,male,JEE,25,1,0
U4143,9,6.96,6,11,94,4,0,0,Android,female,JEE,18,1,0
U4144,13,3.58,3,6,44,2,0,0,Android,female,school,20,0,0
U4145,11,5.29,4,8,225,4,0,0,iOS,male,school,18,1,0
U4146,9,6.47,2,5,49,0,1,0,Android,female,JEE,26,1,0
U4147,7,4.92,4,7,405,3,0,1,iOS,female,college,29,0,0
U4148,6,5.43,2,6,104,9,0,1,iOS,male,college,25,1,0
U4149,7,4.68,3,7,112,6,0,0,iOS,male,college,28,0,0
U4150,11,5.87,4,7,338,6,0,1,Android,male,school,15,1,0
U4151,8,6.16,5,5,114,7,2,0,iOS,female,NEET,17,1,0
U4152,15,6.91,5,4,497,2,1,0,iOS,female,school,21,0,0
U4153,6,3.99,5,10,401,0,0,0,iOS,male,JEE,29,0,0
U4154,15,7.72,2,7,289,2,0,1,iOS,male,JEE,27,1,0
U4155,7,4.43,7,3,450,1,0,0,iOS,male,JEE,21,0,0
U4156,9,5.81,0,10,294,6,0,1,iOS,male,school,19,1,0
U4157,12,4.1,5,10,234,7,1,0,Android,male,NEET,19,1,0
U4158,11,10.85,6,9,328,6,0,0,iOS,male,college,11,0,0
U4159,16,3.88,4,7,45,6,1,0,Android,male,JEE,7,1,0
U4160,10,5.03,4,13,243,0,2,0,iOS,male,JEE,28,1,0
U4161,9,6.47,2,5,49,0,1,0,Android,male,JEE,27,0,0
U4162,5,7.63,2,8,444,5,0,0,iOS,female,college,29,0,0
U4163,8,5.61,5,12,108,4,2,0,iOS,male,NEET,16,1,0
U4164,12,7.95,7,4,36,3,1,0,iOS,female,school,30,0,0
U4165,10,5.41,6,4,316,4,0,1,Android,male,JEE,18,0,0
U4166,6,7.44,3,3,171,4,0,0,Android,male,college,15,1,0
U4167,6,5.26,6,5,232,3,0,1,iOS,male,school,12,1,0
U4168,11,7.74,2,10,67,6,0,0,iOS,female,college,15,1,0
U4169,7,5.23,3,6,169,9,0,0,iOS,female,school,11,1,0
U4170,11,7.38,1,4,173,0,0,0,iOS,male,college,30,0,0
U4171,11,7.74,2,10,67,6,0,0,iOS,male,school,17,0,0
U4172,8,5.6,4,4,496,3,0,1,iOS,female,NEET,18,0,0
U4173,10,3.3,7,14,263,10,0,1,Android,female,college,30,1,0
U4174,8,8.97,6,2,418,1,0,0,iOS,female,NEET,24,1,0
U4175,10,4.1,7,6,302,10,0,0,Android,female,NEET,14,0,0
U4176,14,5.64,3,4,18,7,1,1,Android,female,JEE,19,1,0
U4177,11,7.38,1,4,173,0,0,0,iOS,male,JEE,20,0,0
U4178,18,4.34,6,10,205,10,0,0,iOS,female,school,7,0,0
U4179,10,5.41,6,4,316,4,0,1,Android,male,NEET,21,1,0
U4180,8,9.16,8,5,491,8,0,0,Android,male,school,24,1,0
U4181,13,7,4,11,360,2,1,0,iOS,female,college,24,0,0
U4182,19,5.9,5,4,318,6,0,0,Android,female,JEE,17,0,0
U4183,6,6.83,4,8,319,4,0,1,iOS,male,school,19,0,0
U4184,11,10.85,6,9,328,6,0,0,iOS,female,school,28,1,0
U4185,7,5.15,9,10,303,9,0,0,iOS,male,JEE,19,0,0
U4186,7,4.43,7,3,450,1,0,0,iOS,male,college,23,1,0
U4187,8,6.7,3,6,337,2,0,0,Android,female,school,15,0,0
U4188,11,6.42,6,7,96,2,1,0,Android,male,JEE,25,0,0
U4189,5,3.77,2,4,130,9,0,1,Android,female,college,30,1,0
U4190,11,6.42,6,7,96,2,1,0,Android,male,JEE,19,1,0
U4191,4,4.32,5,8,273,8,0,0,iOS,female,college,25,1,0
U4192,6,5.26,6,5,232,3,0,1,iOS,male,NEET,24,0,0
U4193,10,3.3,7,14,263,10,0,1,Android,female,school,17,1,0
U4194,11,8.19,6,3,497,3,0,0,Android,male,JEE,17,1,0
U4195,13,4.21,6,14,111,1,2,0,iOS,female,school,27,1,0
U4196,14,5.64,3,4,18,7,1,1,Android,female,school,12,0,0
U4197,14,5.36,3,11,376,1,0,1,Android,male,JEE,5,1,0
U4198,12,6.52,5,13,327,10,2,1,Android,male,school,25,1,0
U4199,13,3.74,4,7,325,5,2,1,Android,female,school,21,1,0
U4200,13,7.97,4,8,304,3,0,0,Android,male,JEE,24,0,0
U4201,9,4.28,3,6,283,2,2,0,Android,female,JEE,21,1,0
U4202,9,6.87,10,4,138,9,0,0,Android,male,college,23,1,0
U4203,6,7.49,4,4,481,8,0,0,iOS,male,school,21,0,0
U4204,7,4.92,4,7,405,3,0,1,iOS,male,NEET,22,1,0
U4205,13,6.57,5,11,230,7,1,1,Android,female,NEET,15,1,0
U4206,8,3.8,7,5,59,6,0,0,Android,male,college,23,1,0
U4207,9,4.04,7,8,48,1,1,0,Android,male,JEE,15,1,0
U4208,8,6.62,3,12,322,6,0,0,Android,female,JEE,29,1,0
U4209,6,6.68,6,8,400,0,2,1,iOS,female,JEE,22,1,0
U4210,13,4.21,6,14,111,1,2,0,iOS,male,NEET,22,1,0
U4211,13,4.21,6,14,111,1,2,0,iOS,female,JEE,24,1,0
U4212,12,6.52,5,13,327,10,2,1,Android,female,NEET,15,0,0
U4213,11,8.19,6,3,497,3,0,0,Android,male,NEET,17,0,0
U4214,12,6.52,5,13,327,10,2,1,Android,male,JEE,19,1,0
U4215,9,6.41,5,13,170,6,1,0,Android,female,NEET,21,1,0
U4216,6,4.33,4,10,130,0,0,0,iOS,female,JEE,10,1,0
U4217,7,10.73,5,6,259,10,0,0,iOS,male,college,15,0,0
U4218,8,9.48,5,7,367,3,0,1,Android,female,NEET,18,1,0
U4219,12,6.52,5,13,327,10,2,1,Android,female,college,23,1,0
U4220,12,4.94,6,3,496,4,0,0,iOS,male,JEE,22,1,0
U4221,5,3.77,2,4,130,9,0,1,Android,male,NEET,22,1,0
U4222,11,4.98,5,7,36,7,0,1,iOS,male,college,7,1,0
U4223,12,4.7,5,5,187,6,2,0,iOS,male,school,12,1,0
U4224,11,10.02,6,7,183,6,0,1,Android,female,school,20,1,0
U4225,7,6.72,6,7,401,6,0,0,iOS,female,JEE,26,1,0
U4226,6,5.99,8,6,485,3,1,0,Android,female,NEET,9,1,0
U4227,11,4.86,3,5,246,10,0,0,Android,male,school,20,1,0
U4228,12,6.18,2,10,44,3,2,1,Android,female,NEET,21,1,0
U4229,7,6.72,6,7,401,6,0,0,iOS,female,NEET,21,1,0
U4230,7,4.68,3,7,112,6,0,0,iOS,female,NEET,19,1,0
U4231,11,9.78,4,3,367,10,2,1,Android,female,college,18,0,0
U4232,9,4.28,3,6,283,2,2,0,Android,female,school,17,0,0
U4233,11,4.86,3,5,246,10,0,0,Android,female,NEET,13,1,0
U4234,6,4.28,7,2,355,3,0,0,Android,male,school,16,1,0
U4235,6,5.99,8,6,485,3,1,0,Android,male,college,20,0,0
U4236,11,5.31,8,12,459,5,0,0,iOS,male,school,21,1,0
U4237,8,5.89,5,5,316,5,1,0,Android,female,school,9,0,0
U4238,9,7.37,8,12,393,7,0,1,iOS,female,college,16,1,0
U4239,5,7.44,6,6,158,8,0,0,Android,female,school,6,1,0
U4240,13,7,4,11,360,2,1,0,iOS,male,JEE,30,1,0
U4241,6,6.83,4,8,319,4,0,1,iOS,female,school,15,0,0
U4242,11,4.3,4,4,202,2,0,0,iOS,female,college,29,0,0
U4243,9,4.28,3,6,283,2,2,0,Android,female,school,16,1,0
U4244,5,8.02,4,11,223,8,2,1,Android,female,JEE,24,1,0
U4245,7,4.68,3,7,112,6,0,0,iOS,male,school,30,1,0
U4246,10,9.25,1,11,493,5,0,0,iOS,female,NEET,22,0,0
U4247,10,5.65,8,10,270,2,0,0,Android,male,JEE,15,1,0
U4248,7,4.09,7,8,241,3,1,0,iOS,male,NEET,17,1,0
U4249,11,7.22,4,7,154,3,0,0,iOS,male,NEET,8,1,0
U4250,15,3.52,5,6,482,6,1,0,iOS,female,school,20,0,0
U4251,8,5.17,7,6,38,0,0,0,Android,male,college,10,0,0
U4252,12,4.7,5,5,187,6,2,0,iOS,male,NEET,30,1,0
U4253,7,6.72,6,7,401,6,0,0,iOS,female,NEET,27,1,0
U4254,6,9.67,5,9,250,8,0,0,iOS,female,college,17,1,0
U4255,13,7,4,11,360,2,1,0,iOS,male,JEE,18,1,0
U4256,7,6.72,6,7,401,6,0,0,iOS,female,school,19,1,0
U4257,7,4.09,7,8,241,3,1,0,iOS,female,JEE,24,1,0
U4258,9,4.9,9,4,39,8,0,0,iOS,male,NEET,25,0,0
U4259,12,7.95,7,4,36,3,1,0,iOS,male,JEE,14,1,0
U4260,6,4.86,4,6,159,0,0,0,Android,male,JEE,8,0,0
U4261,16,6.6,6,8,467,4,0,0,Android,male,school,27,1,0
U4262,11,4.86,3,5,246,10,0,0,Android,female,JEE,19,1,0
U4263,15,6.91,5,4,497,2,1,0,iOS,male,JEE,20,1,0
U4264,7,9.06,3,3,86,0,0,0,Android,male,JEE,20,0,0
U4265,12,6.18,2,10,44,3,2,1,Android,male,school,25,1,0
U4266,6,7.15,6,5,492,1,0,0,iOS,male,school,20,0,0
U4267,9,4.64,4,10,247,8,0,1,Android,male,NEET,25,1,0
U4268,11,6.32,4,4,212,7,1,0,iOS,male,JEE,23,0,0
U4269,12,7.57,4,10,266,8,1,0,iOS,female,NEET,19,0,0
U4270,15,7.72,2,7,289,2,0,1,iOS,female,school,29,1,0
U4271,7,4.13,1,6,176,2,1,1,Android,female,college,13,1,0
U4272,8,8.97,6,2,418,1,0,0,iOS,female,JEE,26,0,0
U4273,11,4.3,4,4,202,2,0,0,iOS,female,college,29,1,0
U4274,13,4.21,6,14,111,1,2,0,iOS,female,school,22,0,0
U4275,7,4.68,3,7,112,6,0,0,iOS,male,NEET,23,0,0
U4276,6,4.33,4,10,130,0,0,0,iOS,male,JEE,24,0,0
U4277,12,4.94,6,3,496,4,0,0,iOS,male,JEE,20,1,0
U4278,9,6.87,10,4,138,9,0,0,Android,female,NEET,28,1,0
U4279,7,4.09,7,8,241,3,1,0,iOS,male,JEE,14,1,0
U4280,8,8.4,4,5,163,3,0,1,iOS,female,school,22,0,0
U4281,10,5.17,3,6,448,0,0,0,iOS,female,school,26,0,0
U4282,10,6.52,8,9,25,10,0,1,Android,male,college,17,1,0
U4283,11,5.51,4,9,73,4,0,0,iOS,female,school,25,1,0
U4284,10,9.25,1,11,493,5,0,0,iOS,male,JEE,23,1,0
U4285,13,4.21,6,14,111,1,2,0,iOS,male,NEET,26,1,0
U4286,12,5.07,4,8,322,7,2,0,iOS,male,school,24,0,0
U4287,11,3.58,8,8,494,10,1,0,Android,female,NEET,21,0,0
U4288,11,10.02,6,7,183,6,0,1,Android,female,NEET,15,1,0
U4289,13,4.21,6,14,111,1,2,0,iOS,female,NEET,24,0,0
U4290,11,7.38,1,4,173,0,0,0,iOS,female,NEET,28,1,0
U4291,11,5.53,6,5,295,3,1,0,Android,male,school,12,1,0
U4292,10,8.4,7,7,40,3,0,0,iOS,female,NEET,19,0,0
U4293,8,3.19,8,3,337,10,0,0,Android,female,NEET,26,0,0
U4294,9,4.9,9,4,39,8,0,0,iOS,female,NEET,20,1,0
U4295,13,5.81,7,8,380,9,2,0,Android,female,college,28,1,0
U4296,10,5.03,4,13,243,0,2,0,iOS,male,college,6,1,0
U4297,15,6.1,3,10,89,7,0,0,iOS,female,NEET,29,0,0
U4298,10,3.3,7,14,263,10,0,1,Android,female,college,7,1,0
U4299,6,5.3,5,7,434,8,0,1,Android,male,college,17,0,0
U4300,11,4.61,4,7,65,6,0,0,Android,female,school,17,0,0
U4301,7,7.3,3,5,292,9,1,0,iOS,male,school,19,0,0
U4302,11,5.23,4,3,253,10,0,1,iOS,female,school,29,1,0
U4303,11,5.33,6,7,303,4,2,0,iOS,female,school,29,1,0
U4304,5,7.63,2,8,444,5,0,0,iOS,male,school,27,1,0
U4305,6,4.91,4,5,339,2,0,1,iOS,male,college,27,0,0
U4306,13,8.84,5,9,493,1,0,0,iOS,female,NEET,6,1,0
U4307,8,6.62,3,12,322,6,0,0,Android,male,JEE,27,1,0
U4308,6,5.26,6,5,232,3,0,1,iOS,male,school,13,1,0
U4309,11,4.74,7,7,42,3,0,0,iOS,female,JEE,16,0,0
U4310,8,8.97,6,2,418,1,0,0,iOS,female,JEE,18,1,0
U4311,10,6.28,6,4,244,7,0,0,iOS,female,college,25,1,0
U4312,6,7.44,3,3,171,4,0,0,Android,male,school,20,1,0
U4313,10,5.17,3,6,448,0,0,0,iOS,male,college,28,1,0
U4314,7,6.03,3,9,464,0,1,1,Android,male,JEE,27,0,0
U4315,10,5.63,6,4,388,3,0,1,Android,female,school,20,1,0
U4316,8,8.4,4,5,163,3,0,1,iOS,male,college,20,1,0
U4317,13,5.51,5,8,314,6,1,0,iOS,male,school,22,1,0
U4318,12,6.18,2,10,44,3,2,1,Android,female,school,18,1,0
U4319,8,5.69,11,4,341,9,0,0,iOS,female,JEE,20,1,0
U4320,13,6.45,1,7,357,6,0,0,iOS,male,school,30,0,0
U4321,6,7.44,3,3,171,4,0,0,Android,male,college,17,1,0
U4322,6,7.49,4,4,481,8,0,0,iOS,male,school,24,1,0
U4323,8,5.69,11,4,341,9,0,0,iOS,female,JEE,21,1,0
U4324,6,7.13,8,8,494,7,1,1,Android,female,school,12,1,0
U4325,7,9.06,3,3,86,0,0,0,Android,male,college,13,1,0
U4326,14,7.99,4,2,76,7,0,0,iOS,female,school,16,0,0
U4327,7,4.92,4,7,405,3,0,1,iOS,female,college,29,0,0
U4328,10,5.63,6,4,388,3,0,1,Android,female,college,17,1,0
U4329,16,6.21,3,11,418,7,0,0,iOS,female,JEE,11,0,0
U4330,10,3.46,8,9,204,9,1,0,iOS,female,NEET,25,1,0
U4331,6,6.68,6,8,400,0,2,1,iOS,female,school,15,1,0
U4332,5,7.63,2,8,444,5,0,0,iOS,female,NEET,27,0,0
U4333,9,9.64,3,9,214,9,1,0,Android,female,school,22,1,0
U4334,15,3.52,5,6,482,6,1,0,iOS,female,JEE,5,1,0
U4335,13,6.45,1,7,357,6,0,0,iOS,male,school,13,1,0
U4336,16,3.88,4,7,45,6,1,0,Android,male,college,19,1,0
U4337,7,5.15,9,10,303,9,0,0,iOS,male,school,12,0,0
U4338,8,6.65,5,8,472,3,0,0,Android,female,college,16,0,0
U4339,10,5.41,6,4,316,4,0,1,Android,female,JEE,24,0,0
U4340,6,7.49,4,4,481,8,0,0,iOS,male,college,21,1,0
U4341,9,3.83,5,6,20,8,1,0,Android,male,college,25,0,0
U4342,8,8.4,4,5,163,3,0,1,iOS,male,college,15,0,0
U4343,12,6.84,5,11,279,2,1,0,iOS,female,school,14,0,0
U4344,7,4.68,3,7,112,6,0,0,iOS,male,school,25,1,0
U4345,16,6.6,6,8,467,4,0,0,Android,female,school,23,1,0
U4346,8,9.48,5,7,367,3,0,1,Android,male,school,17,1,0
U4347,11,3.58,8,8,494,10,1,0,Android,male,JEE,27,0,0
U4348,8,5.61,5,12,108,4,2,0,iOS,female,school,8,1,0
U4349,7,5.63,2,6,57,9,0,1,iOS,male,college,28,1,0
U4350,13,3.58,3,6,44,2,0,0,Android,male,college,14,0,0
U4351,8,4.46,2,5,300,1,0,0,Android,male,JEE,23,0,0
U4352,11,5.53,6,5,295,3,1,0,Android,female,college,25,1,0
U4353,15,8.17,0,6,374,3,0,0,iOS,female,JEE,18,1,0
U4354,9,4.92,5,4,149,6,0,0,iOS,female,college,9,1,0
U4355,12,6.52,5,13,327,10,2,1,Android,male,NEET,6,1,0
U4356,8,5.69,11,4,341,9,0,0,iOS,male,school,8,1,0
U4357,6,5.43,2,6,104,9,0,1,iOS,female,school,17,1,0
U4358,9,3.83,5,6,20,8,1,0,Android,female,college,20,0,0
U4359,12,5.21,2,2,49,7,1,0,iOS,female,college,24,0,0
U4360,15,3.52,5,6,482,6,1,0,iOS,female,school,20,1,0
U4361,9,6.41,5,13,170,6,1,0,Android,male,JEE,21,0,0
U4362,11,5.87,5,9,155,5,0,0,iOS,female,JEE,19,1,0
U4363,6,8.59,4,11,244,1,0,1,iOS,female,college,5,1,0
U4364,11,6.58,2,3,256,8,0,1,iOS,female,college,17,1,0
U4365,13,8.84,5,9,493,1,0,0,iOS,female,NEET,16,1,0
U4366,6,7.49,4,4,481,8,0,0,iOS,female,college,30,0,0
U4367,7,5.23,3,6,169,9,0,0,iOS,male,JEE,19,1,0
U4368,7,5.15,9,10,303,9,0,0,iOS,female,college,30,1,0
U4369,6,8.51,8,4,376,9,0,1,iOS,female,NEET,14,1,0
U4370,8,9.13,6,9,176,1,0,0,Android,male,school,17,0,0
U4371,6,3.99,5,10,401,0,0,0,iOS,male,NEET,8,0,0
U4372,12,5.21,2,2,49,7,1,0,iOS,male,school,12,1,0
U4373,5,4.21,6,9,65,9,1,0,Android,female,JEE,22,0,0
U4374,13,7.99,7,13,188,2,0,0,iOS,male,NEET,6,0,0
U4375,10,4.1,7,6,302,10,0,0,Android,male,NEET,24,1,0
U4376,11,6.58,2,3,256,8,0,1,iOS,female,school,21,1,0
U4377,7,4.13,1,6,176,2,1,1,Android,male,NEET,19,0,0
U4378,5,8.02,4,11,223,8,2,1,Android,male,NEET,27,1,0
U4379,8,5.89,5,5,316,5,1,0,Android,male,NEET,16,1,0
U4380,6,7.49,4,4,481,8,0,0,iOS,male,school,9,1,0
U4381,12,7.1,6,8,93,8,1,0,iOS,male,JEE,25,1,0
U4382,13,4.21,6,14,111,1,2,0,iOS,male,school,17,1,0
U4383,6,3.99,5,10,401,0,0,0,iOS,male,college,30,1,0
U4384,14,3.83,4,8,451,7,2,0,Android,male,NEET,9,1,0
U4385,6,7.44,3,3,171,4,0,0,Android,female,NEET,6,1,0
U4386,10,9.25,1,11,493,5,0,0,iOS,male,NEET,26,1,0
U4387,12,6.52,5,13,327,10,2,1,Android,female,NEET,20,0,0
U4388,6,6.83,4,8,319,4,0,1,iOS,female,JEE,19,1,0
U4389,8,5.17,7,6,38,0,0,0,Android,female,school,17,1,0
U4390,11,5.61,7,4,253,4,0,0,iOS,female,school,26,1,0
U4391,7,4.43,7,3,450,1,0,0,iOS,male,school,22,1,0
U4392,14,5.36,3,11,376,1,0,1,Android,female,college,21,1,0
U4393,13,4.54,3,8,75,10,1,0,iOS,female,JEE,14,0,0
U4394,13,8.84,5,9,493,1,0,0,iOS,female,NEET,10,0,0
U4395,6,3.99,5,10,401,0,0,0,iOS,male,JEE,30,1,0
U4396,6,4.86,4,6,159,0,0,0,Android,female,school,28,1,0
U4397,18,4.34,6,10,205,10,0,0,iOS,female,NEET,18,1,0
U4398,8,4.9,9,11,406,10,1,1,iOS,female,school,23,1,0
U4399,14,7.99,4,2,76,7,0,0,iOS,female,school,21,1,0
U4400,12,6.21,5,5,200,3,1,0,iOS,female,NEET,16,1,0
U4401,9,9.95,6,9,90,5,0,0,Android,male,school,11,1,0
U4402,6,7.44,3,3,171,4,0,0,Android,male,school,15,1,0
U4403,11,10.85,6,9,328,6,0,0,iOS,female,JEE,12,1,0
U4404,7,9.06,3,3,86,0,0,0,Android,female,college,20,1,0
U4405,16,6.21,3,11,418,7,0,0,iOS,female,college,12,1,0
U4406,9,4.04,7,8,48,1,1,0,Android,male,JEE,6,0,0
U4407,12,8.09,5,9,215,3,0,0,Android,male,JEE,18,1,0
U4408,8,9.13,6,9,176,1,0,0,Android,male,school,20,1,0
U4409,13,7.97,4,8,304,3,0,0,Android,female,JEE,10,0,0
U4410,12,6.52,5,13,327,10,2,1,Android,male,JEE,21,1,0
U4411,6,7.49,4,4,481,8,0,0,iOS,male,school,16,1,0
U4412,8,6.7,3,6,337,2,0,0,Android,male,JEE,13,0,0
U4413,11,5.09,4,6,114,3,0,1,Android,female,NEET,14,0,0
U4414,6,10.18,5,5,295,3,1,0,iOS,male,NEET,5,0,0
U4415,7,6.72,6,7,401,6,0,0,iOS,male,JEE,22,0,0
U4416,6,7.13,8,8,494,7,1,1,Android,male,college,26,1,0
U4417,7,7.71,4,4,423,2,0,0,iOS,female,school,24,1,0
U4418,14,11.39,3,7,167,5,1,0,Android,male,school,21,0,0
U4419,14,5.36,3,11,376,1,0,1,Android,male,school,20,1,0
U4420,5,7.44,6,6,158,8,0,0,Android,female,school,10,0,0
U4421,9,9.64,3,9,214,9,1,0,Android,male,JEE,24,1,0
U4422,11,5.61,7,4,253,4,0,0,iOS,male,school,28,1,0
U4423,13,5.51,5,8,314,6,1,0,iOS,male,NEET,17,1,0
U4424,8,5.61,5,12,108,4,2,0,iOS,female,school,6,1,0
U4425,6,6.77,5,9,286,7,0,0,Android,male,JEE,22,0,0
U4426,11,4.75,9,4,45,9,0,0,Android,female,NEET,16,1,0
U4427,6,7.13,8,8,494,7,1,1,Android,female,college,5,1,0
U4428,14,5.36,3,11,376,1,0,1,Android,male,JEE,19,1,0
U4429,12,4.1,5,10,234,7,1,0,Android,female,JEE,23,1,0
U4430,8,9.48,5,7,367,3,0,1,Android,male,JEE,22,0,0
U4431,8,5.6,4,4,496,3,0,1,iOS,female,school,15,0,0
U4432,6,10.18,5,5,295,3,1,0,iOS,female,NEET,27,1,0
U4433,14,4.47,4,5,85,3,0,0,iOS,male,school,23,1,0
U4434,13,6.45,1,7,357,6,0,0,iOS,female,school,21,0,0
U4435,7,10.73,5,6,259,10,0,0,iOS,female,NEET,18,1,0
U4436,15,8.17,0,6,374,3,0,0,iOS,male,school,30,1,0
U4437,10,3.3,7,14,263,10,0,1,Android,female,school,29,1,0
U4438,8,5.54,6,5,290,1,0,1,Android,female,school,27,1,0
U4439,7,10.73,5,6,259,10,0,0,iOS,female,NEET,20,0,0
U4440,6,4.91,4,5,339,2,0,1,iOS,male,college,14,1,0
U4441,9,4.28,3,6,283,2,2,0,Android,male,NEET,19,1,0
U4442,7,7.3,3,5,292,9,1,0,iOS,male,college,21,1,0
U4443,6,10.18,5,5,295,3,1,0,iOS,female,JEE,9,1,0
U4444,8,5.61,5,12,108,4,2,0,iOS,male,school,29,1,0
U4445,10,5.41,6,4,316,4,0,1,Android,female,college,21,1,0
U4446,6,7.58,2,5,447,0,0,0,Android,male,college,26,1,0
U4447,11,5.87,5,9,155,5,0,0,iOS,male,college,7,1,0
U4448,11,10.85,6,9,328,6,0,0,iOS,male,JEE,27,1,0
U4449,14,5.36,3,11,376,1,0,1,Android,male,NEET,9,1,0
U4450,10,5.03,4,13,243,0,2,0,iOS,female,JEE,18,1,0
U4451,10,5.17,3,6,448,0,0,0,iOS,female,NEET,19,1,0
U4452,8,4.9,9,11,406,10,1,1,iOS,female,NEET,19,1,0
U4453,11,5.31,8,12,459,5,0,0,iOS,male,JEE,27,1,0
U4454,8,9.16,8,5,491,8,0,0,Android,female,JEE,22,1,0
U4455,8,5.69,11,4,341,9,0,0,iOS,male,JEE,26,0,0
U4456,14,4.33,5,4,269,4,0,0,iOS,female,NEET,12,1,0
U4457,6,7.13,8,8,494,7,1,1,Android,female,JEE,9,1,0
U4458,5,8.53,7,5,75,10,1,0,iOS,male,college,12,1,0
U4459,11,3.58,8,8,494,10,1,0,Android,male,JEE,9,1,0
U4460,15,5.85,8,10,229,3,0,0,iOS,male,NEET,19,1,0
U4461,11,4.3,4,4,202,2,0,0,iOS,female,JEE,9,0,0
U4462,15,5.85,8,10,229,3,0,0,iOS,female,college,12,0,0
U4463,6,8.59,4,11,244,1,0,1,iOS,male,college,24,0,0
U4464,10,6.28,6,4,244,7,0,0,iOS,female,NEET,12,1,0
U4465,7,6.74,8,9,452,7,2,1,iOS,female,JEE,30,1,0
U4466,7,4.83,6,7,18,7,0,0,Android,female,college,23,1,0
U4467,7,8.05,3,10,176,0,1,0,iOS,female,JEE,23,0,0
U4468,13,3.74,4,7,325,5,2,1,Android,male,school,7,1,0
U4469,7,4.83,6,7,18,7,0,0,Android,female,JEE,5,0,0
U4470,6,7.15,6,5,492,1,0,0,iOS,male,school,24,1,0
U4471,13,8.84,5,9,493,1,0,0,iOS,male,JEE,6,0,0
U4472,9,5.81,0,10,294,6,0,1,iOS,female,college,15,1,0
U4473,9,7.72,6,9,488,3,0,1,iOS,male,NEET,16,1,0
U4474,8,8.98,4,2,309,0,1,0,Android,male,school,20,1,0
U4475,11,5.09,4,6,114,3,0,1,Android,male,school,15,1,0
U4476,7,4.09,7,8,241,3,1,0,iOS,male,JEE,30,1,0
U4477,10,7.43,4,10,186,1,1,0,Android,male,JEE,24,1,0
U4478,7,4.13,1,6,176,2,1,1,Android,female,college,15,1,0
U4479,8,8.97,6,2,418,1,0,0,iOS,male,college,19,0,0
U4480,16,6.6,6,8,467,4,0,0,Android,female,JEE,17,1,0
U4481,10,6.89,3,6,124,0,1,0,Android,male,NEET,20,1,0
U4482,8,4.52,5,8,79,2,0,0,Android,female,NEET,26,0,0
U4483,11,5.51,4,9,73,4,0,0,iOS,male,NEET,16,1,0
U4484,9,7.84,4,5,451,7,1,0,iOS,female,college,20,1,0
U4485,13,7,4,11,360,2,1,0,iOS,female,JEE,23,1,0
U4486,15,6.1,3,10,89,7,0,0,iOS,male,school,16,1,0
U4487,13,7.97,4,8,304,3,0,0,Android,female,NEET,24,0,0
U4488,5,7.63,2,8,444,5,0,0,iOS,male,school,9,1,0
U4489,6,6.68,6,8,400,0,2,1,iOS,male,college,20,1,0
U4490,10,4.78,4,4,208,2,0,1,iOS,female,school,28,1,0
U4491,8,6.8,4,3,241,6,0,0,iOS,female,JEE,15,1,0
U4492,8,5.89,5,5,316,5,1,0,Android,male,JEE,24,1,0
U4493,9,4.92,5,4,149,6,0,0,iOS,female,NEET,25,1,0
U4494,13,4.99,4,16,334,7,1,0,Android,male,school,18,1,0
U4495,5,4.21,6,9,65,9,1,0,Android,male,JEE,23,1,0
U4496,9,9.64,3,9,214,9,1,0,Android,male,JEE,24,1,0
U4497,13,4.54,3,8,75,10,1,0,iOS,female,school,24,1,0
U4498,10,5.03,4,13,243,0,2,0,iOS,female,college,16,0,0
U4499,9,5.13,4,6,479,2,0,0,iOS,male,college,16,1,0
U4500,8,4.46,2,5,300,1,0,0,Android,male,JEE,23,0,0
U4501,3,4.54,3,7,434,9,1,0,iOS,female,school,17,0,0
U4502,8,9.13,6,9,176,1,0,0,Android,female,JEE,19,0,0
U4503,7,9.06,3,3,86,0,0,0,Android,female,school,25,1,0
U4504,3,4.54,3,7,434,9,1,0,iOS,female,JEE,19,0,0
U4505,14,5.64,3,4,18,7,1,1,Android,female,NEET,9,0,0
U4506,11,5.29,4,8,225,4,0,0,iOS,female,NEET,15,1,0
U4507,6,5.26,6,5,232,3,0,1,iOS,male,NEET,24,1,0
U4508,9,4.04,7,8,48,1,1,0,Android,female,school,24,1,0
U4509,9,3.83,5,6,20,8,1,0,Android,female,school,15,1,0
U4510,7,7.71,4,4,423,2,0,0,iOS,male,school,10,1,0
U4511,10,3.46,8,9,204,9,1,0,iOS,female,NEET,27,1,0
U4512,11,6.73,5,5,171,7,0,0,iOS,male,school,15,1,0
U4513,12,3.48,5,7,238,2,0,0,iOS,male,college,7,1,0
U4514,7,5.15,9,10,303,9,0,0,iOS,female,JEE,25,0,0
